SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500002,ABB LTD.    ,A ,Q,1441.5,1447.85,1426.4,1434.05,1435,1438.55,412,5380,7730219,,INE117A01022,08-Jan-18,,
500003,AEGIS LOGIS ,A ,Q,296,299.7,291.6,293.65,294.5,294.25,1035,45316,13393944,,INE208C01025,08-Jan-18,,
500008,AMAR RAJA BA,A ,Q,864,872.3,860.75,865.55,864.35,862.3,1144,36795,31873321,,INE885A01032,08-Jan-18,,
500009,A.SARABHAI  ,XT,Q,11.05,11.92,11,11.75,11.92,11.36,197,90586,1052084,,INE432A01017,08-Jan-18,,
500010,HDFC        ,A ,Q,1725.2,1744,1725.2,1738.9,1738.9,1725.95,1458,463278,804965156,,INE001A01036,08-Jan-18,,
500012,ANDHRA PETRO,X ,Q,66.4,67.45,64,67.45,67.45,64.25,902,534720,35873632,,INE714B01016,08-Jan-18,,
500013,ANSAL INFRAS,B ,Q,28.25,28.75,27.85,28.6,28.55,27.4,563,190704,5394764,,INE436A01026,08-Jan-18,,
500014,APPLE FINANC,X ,Q,4.66,4.66,4.38,4.65,4.65,4.44,99,46405,212997,,INE096A01010,08-Jan-18,,
500020,BOM DYEING  ,A ,Q,278,304.2,278,295.1,295.1,277.5,19950,2243388,660828158,,INE032A01023,08-Jan-18,,
500023,ASIANHOTNR  ,B ,Q,184.85,197,181.1,190.55,189,177.05,64,3355,632404,,INE363A01022,08-Jan-18,,
500024,ASSAMCO     ,T ,Q,5.8,5.97,5.63,5.79,5.75,5.69,161,168409,981161,,INE442A01024,08-Jan-18,,
500027,ATUL LTD.   ,A ,Q,2829,2875.05,2782,2806,2806,2807.65,311,2039,5765902,,INE100A01010,08-Jan-18,,
500028,ATV PROJECTS,XT,Q,12.03,12.03,12.03,12.03,12.03,11.46,83,41204,495684,,INE447A01015,08-Jan-18,,
500029,AUTOLITE(I) ,B ,Q,83.95,86.4,78.3,80.3,80.65,83.25,506,37101,3068152,,INE448A01013,08-Jan-18,,
500031,BAJAJ ELECT.,A ,Q,574.95,576.5,555.1,561.7,561.7,567.55,1220,43601,24654106,,INE193E01025,08-Jan-18,,
500032,BAJAJHIND   ,A ,Q,17.4,18.1,17.2,17.65,17.65,17.25,1780,1587469,28062893,,INE306A01021,08-Jan-18,,
500033,FORCE MOTR  ,B ,Q,3575,3640,3501,3524.7,3524.7,3548,3800,35501,126339253,,INE451A01017,08-Jan-18,,
500034,BAJFINANCE  ,A ,Q,1825,1842,1820,1835.9,1835.9,1811.4,2604,53117,97350904,,INE296A01024,08-Jan-18,,
500038,BALRAM.CHINI,A ,Q,139,143,139,141.55,141.55,139.6,1084,156706,22214785,,INE119A01028,08-Jan-18,,
500039,BANCO PROD. ,B ,Q,259.3,276.25,258,271.65,272.25,260.85,1513,75711,20471426,,INE213C01025,08-Jan-18,,
500040,CENTURY TEXT,A ,Q,1440,1444.4,1431.45,1437,1437,1436.5,563,17482,25139152,,INE055A01016,08-Jan-18,,
